date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:15:23	130249/130249	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2020:05:30%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
21:15:23	138436/138436	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2022:07:16%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
21:15:25	825874/825874	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:20%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
21:15:25	161699/161699	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2021:07:44%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
21:15:26	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
21:15:26	163564/163564	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2021:07:45%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
21:15:26	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Feb%202023%2006:44:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
21:15:27	5751/5751	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Oct%202022%2018:19:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
21:15:28	96645/96645	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Feb%202023%2017:44:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
21:15:28	496001/496001	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2014:04:42%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
21:15:28	6083/6083	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Feb%202023%2012:53:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
21:15:28	93874/93874	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Feb%202023%2006:44:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
21:15:28	6773/6773	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2013:00:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
21:15:29	29596/29596	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Feb%202023%2006:44:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
21:15:29	402123/402123	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2001:46:40%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
21:15:30	178872/178872	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2011:05:03%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
21:15:33	859367/859367	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:30%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
21:15:33	374/374	---MC-	302	error ('Found')	text/html	date:Sun,%2012%20Feb%202023%2016:15:31%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
21:15:35	798374/798374	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:33%20GMT	https://www.classcentral.com/new-online-courses/january-2023	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/new-online-courses/january-2023.html	(from https://www.classcentral.com/)
21:15:35	498/498	---MC-	302	error ('Found')	text/html	date:Sun,%2012%20Feb%202023%2016:15:34%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
21:15:37	125968/125968	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2021:07:59%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
21:15:38	855117/855117	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:36%20GMT	https://www.classcentral.com/subject/ai	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
21:15:40	838296/838296	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:38%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
21:15:42	780940/780940	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:40%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
21:15:43	799161/799161	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:41%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/information-technology.html	(from https://www.classcentral.com/)
21:15:43	7756/7756	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:15:41%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
21:15:46	842981/842981	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:44%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/machine-learning.html	(from https://www.classcentral.com/)
21:15:46	7850/7850	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:15:45%20GMT	https://www.classcentral.com/subject/devops	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/devops.58.delayed	(from https://www.classcentral.com/)
21:15:46	7709/7709	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:15:46%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/deep-learning	(from https://www.classcentral.com/)
21:15:50	774213/774213	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:47%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/cryptography.html	(from https://www.classcentral.com/)
21:15:50	7917/7917	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:15:48%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/quantum-computing.5b.delayed	(from https://www.classcentral.com/)
21:15:50	7646/7646	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:15:49%20GMT	https://www.classcentral.com/subject/hci	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/hci	(from https://www.classcentral.com/)
21:15:53	750119/750119	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:51%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/distributed-systems.html	(from https://www.classcentral.com/)
21:15:55	7746/7746	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:15:54%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/operating-systems	(from https://www.classcentral.com/)
21:15:56	769842/769842	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:54%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/blockchain.html	(from https://www.classcentral.com/)
21:15:58	7769/7769	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:15:57%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/nutrition-and-wellness	(from https://www.classcentral.com/)
21:15:59	712849/712849	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:15:57%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/computer-graphics.html	(from https://www.classcentral.com/)
21:16:00	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:15:59%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/disease-and-disorders.62.delayed	(from https://www.classcentral.com/)
21:16:00	7687/7687	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:15:59%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/public-health	(from https://www.classcentral.com/)
21:16:03	799930/799930	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:01%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/health-care.html	(from https://www.classcentral.com/)
21:16:03	7854/7854	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:02%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/nursing.65.delayed	(from https://www.classcentral.com/)
21:16:03	7662/7662	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:03%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/anatomy	(from https://www.classcentral.com/)
21:16:07	750855/750855	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:04%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
21:16:07	7838/7838	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:05%20GMT	https://www.classcentral.com/subject/cme	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/cme.68.delayed	(from https://www.classcentral.com/)
21:16:10	797138/797138	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:07%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/statistics.html	(from https://www.classcentral.com/)
21:16:10	7977/7977	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:09%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/foundations-of-mathematics.6a.delayed	(from https://www.classcentral.com/)
21:16:13	771568/771568	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:11%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/calculus.html	(from https://www.classcentral.com/)
21:16:13	7930/7930	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:12%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/discrete-mathematics.6c.delayed	(from https://www.classcentral.com/)
21:16:17	744335/744335	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:14%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/trigonometry.html	(from https://www.classcentral.com/)
21:16:17	7856/7856	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:15%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/geometry.6e.delayed	(from https://www.classcentral.com/)
21:16:21	770675/770675	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:18%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/algebra.html	(from https://www.classcentral.com/)
21:16:21	7891/7891	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:19%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/precalculus.70.delayed	(from https://www.classcentral.com/)
21:16:24	723216/723216	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:21%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/number-theory.html	(from https://www.classcentral.com/)
21:16:25	7732/7732	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:25%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/mathematical-logic	(from https://www.classcentral.com/)
21:16:27	734017/734017	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:25%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/combinatorics.html	(from https://www.classcentral.com/)
21:16:29	7782/7782	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:28%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/management-and-leadership	(from https://www.classcentral.com/)
21:16:30	652268/652268	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:28%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
21:16:32	7722/7722	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:31%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/entrepreneurship	(from https://www.classcentral.com/)
21:16:33	814336/814336	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:31%20GMT	https://www.classcentral.com/subject/finance	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
21:16:33	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:33%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/marketing.78.delayed	(from https://www.classcentral.com/)
21:16:36	818259/818259	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:34%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/strategic-management.html	(from https://www.classcentral.com/)
21:16:36	7917/7917	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:35%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/industry-specific.7a.delayed	(from https://www.classcentral.com/)
21:16:36	7745/7745	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:36%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/business-intelligence	(from https://www.classcentral.com/)
21:16:40	789713/789713	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:38%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/accounting.html	(from https://www.classcentral.com/)
21:16:40	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:38%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/human-resources.7d.delayed	(from https://www.classcentral.com/)
21:16:40	7711/7711	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:39%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/project-management	(from https://www.classcentral.com/)
21:16:44	768256/768256	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:42%20GMT	https://www.classcentral.com/subject/sales	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/sales.html	(from https://www.classcentral.com/)
21:16:44	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:42%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/design-thinking.80.delayed	(from https://www.classcentral.com/)
21:16:46	788147/788147	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:44%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/business-software.html	(from https://www.classcentral.com/)
21:16:46	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:46%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/risk-management.82.delayed	(from https://www.classcentral.com/)
21:16:50	749903/749903	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:48%20GMT	https://www.classcentral.com/subject/csr	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/csr.html	(from https://www.classcentral.com/)
21:16:50	7914/7914	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:49%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/customer-service.84.delayed	(from https://www.classcentral.com/)
21:16:53	760892/760892	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:51%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/nonprofit.html	(from https://www.classcentral.com/)
21:16:54	7888/7888	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:52%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/innovation.86.delayed	(from https://www.classcentral.com/)
21:16:56	757629/757629	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:54%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/operations-management.html	(from https://www.classcentral.com/)
21:16:57	7854/7854	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:55%20GMT	https://www.classcentral.com/subject/history	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/history.88.delayed	(from https://www.classcentral.com/)
21:16:57	7696/7696	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:56%20GMT	https://www.classcentral.com/subject/literature	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/literature	(from https://www.classcentral.com/)
21:16:59	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:16:59%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/grammar-writing.8b.delayed	(from https://www.classcentral.com/)
21:17:01	825208/825208	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Feb%202023%2016:16:58%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/language-learning.html	(from https://www.classcentral.com/)
21:17:02	7665/7665	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2012%20Feb%202023%2016:17:02%20GMT	https://www.classcentral.com/subject/religion	C:/Users/azb/Desktop/JObs/Coding%20all%20Stars/DevTask/ClassCentral/www.classcentral.com/subject/religion	(from https://www.classcentral.com/)
